column1,Customer_City,Customer_Country,Customer_Email,Customer_Fname,Customer_Id,Customer_Lname,Customer_Password,Customer_Segment,Customer_State,Customer_Street,Customer_Zipcode
1476,Caguas,Puerto Rico,XXXXXXXXX,Mary,2683,Gallegos,XXXXXXXXX,Consumer,PR,7798 Dusty Path,725
1477,Caguas,Puerto Rico,XXXXXXXXX,Ruth,197,Smith,XXXXXXXXX,Consumer,PR,2311 Green Zephyr Rise,725
1478,Caguas,Puerto Rico,XXXXXXXXX,Katherine,7200,Smith,XXXXXXXXX,Consumer,PR,3899 Blue Nook,725
1479,Caguas,Puerto Rico,XXXXXXXXX,Raymond,12018,Smith,XXXXXXXXX,Consumer,PR,6159 Amber Place,725
1480,Caguas,Puerto Rico,XXXXXXXXX,Mary,12240,Levy,XXXXXXXXX,Consumer,PR,5382 Cinder Mountain,725
1481,Caguas,Puerto Rico,XXXXXXXXX,Joyce,10311,Smith,XXXXXXXXX,Consumer,PR,8510 Harvest Lake Parade,725
1482,Caguas,Puerto Rico,XXXXXXXXX,Nicole,8203,Harrison,XXXXXXXXX,Consumer,PR,710 Rustic Inlet,725
1483,Caguas,Puerto Rico,XXXXXXXXX,George,3948,Smith,XXXXXXXXX,Consumer,PR,6734 Grand Leaf Pathway,725
1484,Caguas,Puerto Rico,XXXXXXXXX,Mary,10969,Tran,XXXXXXXXX,Consumer,PR,7331 Velvet Fox Walk,725
1485,Caguas,Puerto Rico,XXXXXXXXX,Jessica,10461,Weber,XXXXXXXXX,Consumer,PR,1214 Dusty Crescent,725
1486,Caguas,Puerto Rico,XXXXXXXXX,Mary,11344,Sparks,XXXXXXXXX,Consumer,PR,1534 Cinder View Thicket,725
1487,Caguas,Puerto Rico,XXXXXXXXX,Mary,10852,Haynes,XXXXXXXXX,Consumer,PR,223 Sleepy Trace,725
1488,Caguas,Puerto Rico,XXXXXXXXX,Brenda,2095,Bailey,XXXXXXXXX,Consumer,PR,9226 Emerald Pony Farm,725
1489,Caguas,Puerto Rico,XXXXXXXXX,Tiffany,6145,Wade,XXXXXXXXX,Consumer,PR,"3614 Misty Mall ",725
1490,Caguas,Puerto Rico,XXXXXXXXX,Mary,7101,Smith,XXXXXXXXX,Consumer,PR,9503 Hazy Pine Edge,725
1491,Caguas,Puerto Rico,XXXXXXXXX,Rebecca,10053,Smith,XXXXXXXXX,Consumer,PR,7087 Middle Loop,725
1492,Caguas,Puerto Rico,XXXXXXXXX,Steven,1234,Bond,XXXXXXXXX,Consumer,PR,2743 Velvet Timber Carrefour,725
1493,Caguas,Puerto Rico,XXXXXXXXX,Judith,6900,Pham,XXXXXXXXX,Consumer,PR,2577 Dewy Apple Abbey,725
1494,Caguas,Puerto Rico,XXXXXXXXX,Paul,7614,Martin,XXXXXXXXX,Consumer,PR,6468 Fallen Close,725
1495,Caguas,Puerto Rico,XXXXXXXXX,Mary,9177,Nelson,XXXXXXXXX,Consumer,PR,1509 Burning Spring Vista,725
1496,Caguas,Puerto Rico,XXXXXXXXX,Edward,346,Stephens,XXXXXXXXX,Consumer,PR,5131 Honey Spring Farm,725
1497,Caguas,Puerto Rico,XXXXXXXXX,Mary,10240,Pitts,XXXXXXXXX,Consumer,PR,5953 Lost Plaza,725
1498,Caguas,Puerto Rico,XXXXXXXXX,Mary,3767,Wagner,XXXXXXXXX,Consumer,PR,1116 Silent Crest,725
1499,Caguas,Puerto Rico,XXXXXXXXX,Mary,3230,Jones,XXXXXXXXX,Consumer,PR,3051 Dewy Creek Harbour,725
1500,Caguas,Puerto Rico,XXXXXXXXX,Mary,9531,Cherry,XXXXXXXXX,Consumer,PR,5387 Amber Campus,725
1501,Caguas,Puerto Rico,XXXXXXXXX,John,5361,Molina,XXXXXXXXX,Consumer,PR,7175 Pleasant View,725
1502,Caguas,Puerto Rico,XXXXXXXXX,Marilyn,4565,Stone,XXXXXXXXX,Consumer,PR,7509 Dewy Key,725
1503,Caguas,Puerto Rico,XXXXXXXXX,Barbara,3047,Smith,XXXXXXXXX,Consumer,PR,8549 Dusty View Mountain,725
1504,Caguas,Puerto Rico,XXXXXXXXX,Laura,12319,Woodward,XXXXXXXXX,Consumer,PR,6231 Fallen Range,725
1505,Caguas,Puerto Rico,XXXXXXXXX,Mary,1326,Edwards,XXXXXXXXX,Consumer,PR,5399 Velvet Terrace,725
1506,Caguas,Puerto Rico,XXXXXXXXX,Karen,4528,Smith,XXXXXXXXX,Consumer,PR,8172 Jagged Pond Vale,725
1507,Caguas,Puerto Rico,XXXXXXXXX,Carolyn,6706,Harmon,XXXXXXXXX,Consumer,PR,"4462 Burning Fox Mall ",725
1508,Caguas,Puerto Rico,XXXXXXXXX,Mary,4350,Turner,XXXXXXXXX,Consumer,PR,4776 Pleasant Pioneer Cape,725
1509,Caguas,Puerto Rico,XXXXXXXXX,Philip,5971,Johnson,XXXXXXXXX,Consumer,PR,8963 Hidden Panda Meadow,725
1510,Caguas,Puerto Rico,XXXXXXXXX,Gloria,9285,Smith,XXXXXXXXX,Consumer,PR,423 Quaking Plaza,725
1511,Caguas,Puerto Rico,XXXXXXXXX,Donna,7757,Davis,XXXXXXXXX,Consumer,PR,8382 Rustic Branch Dale,725
1512,Caguas,Puerto Rico,XXXXXXXXX,Nathan,9604,Kane,XXXXXXXXX,Consumer,PR,1070 Wishing Panda Ramp,725
1513,Caguas,Puerto Rico,XXXXXXXXX,Mary,2402,Smith,XXXXXXXXX,Consumer,PR,6759 Clear Maze,725
1514,Caguas,Puerto Rico,XXXXXXXXX,Arthur,1117,Maddox,XXXXXXXXX,Consumer,PR,6829 Umber Isle,725
1515,Caguas,Puerto Rico,XXXXXXXXX,Mary,6165,Gardner,XXXXXXXXX,Consumer,PR,3886 Silent View Range,725
1516,Caguas,Puerto Rico,XXXXXXXXX,Jason,1916,Robinson,XXXXXXXXX,Consumer,PR,3913 Old Link,725
1517,Caguas,Puerto Rico,XXXXXXXXX,Mary,2796,Matthews,XXXXXXXXX,Consumer,PR,3460 Misty Elk Diversion,725
1518,Caguas,Puerto Rico,XXXXXXXXX,Juan,39,Mckinney,XXXXXXXXX,Consumer,PR,7274 Blue Wagon  Villas,725
1519,Caguas,Puerto Rico,XXXXXXXXX,Mary,5533,Harrison,XXXXXXXXX,Consumer,PR,852 Rocky Brook Mountain,725
1520,Caguas,Puerto Rico,XXXXXXXXX,Danielle,11129,Smith,XXXXXXXXX,Consumer,PR,1936 Hazy Goose Mount,725
1521,San Juan,Puerto Rico,XXXXXXXXX,Robert,8845,Deleon,XXXXXXXXX,Consumer,PR,4062 Dusty Quail Ridge,921
1522,Caguas,Puerto Rico,XXXXXXXXX,Janet,9304,Smith,XXXXXXXXX,Consumer,PR,4972 Rocky Street,725
1523,Caguas,Puerto Rico,XXXXXXXXX,Sandra,3677,Edwards,XXXXXXXXX,Consumer,PR,7762 Rocky Carrefour,725
1524,Caguas,Puerto Rico,XXXXXXXXX,Mary,10517,Smith,XXXXXXXXX,Consumer,PR,3261 Heather Estates,725
1525,Caguas,Puerto Rico,XXXXXXXXX,Mary,10548,Guerrero,XXXXXXXXX,Consumer,PR,1321 Honey Embers Mount,725
1526,Caguas,Puerto Rico,XXXXXXXXX,Mary,7270,Smith,XXXXXXXXX,Consumer,PR,100 Clear Forest Highway,725
1527,Caguas,Puerto Rico,XXXXXXXXX,Mary,4622,Holder,XXXXXXXXX,Consumer,PR,6072 Heather Landing,725
1528,Caguas,Puerto Rico,XXXXXXXXX,Mark,1748,Smith,XXXXXXXXX,Consumer,PR,1655 Foggy Rise Swale,725
1529,Caguas,Puerto Rico,XXXXXXXXX,Walter,4775,Wright,XXXXXXXXX,Consumer,PR,7668 Rustic Route,725
1530,Caguas,Puerto Rico,XXXXXXXXX,Ethan,7948,Allison,XXXXXXXXX,Consumer,PR,1548 Lazy Circuit,725
1531,Caguas,Puerto Rico,XXXXXXXXX,Mary,1627,Gonzales,XXXXXXXXX,Consumer,PR,"7320 Wishing Rise Mall ",725
1532,Caguas,Puerto Rico,XXXXXXXXX,Joan,1243,Rosales,XXXXXXXXX,Consumer,PR,1777 High Alley,725
1533,Caguas,Puerto Rico,XXXXXXXXX,Mary,7635,Bridges,XXXXXXXXX,Consumer,PR,3611 Crystal Pony Park,725
1534,Caguas,Puerto Rico,XXXXXXXXX,Brenda,3142,Smith,XXXXXXXXX,Consumer,PR,4352 Quiet Horse Via,725
1535,Caguas,Puerto Rico,XXXXXXXXX,Christopher,8024,Smith,XXXXXXXXX,Consumer,PR,3006 Sleepy Leaf Farm,725
1536,Caguas,Puerto Rico,XXXXXXXXX,Mary,5023,Smith,XXXXXXXXX,Consumer,PR,4197 Emerald Hollow,725
1537,Caguas,Puerto Rico,XXXXXXXXX,Deborah,9581,Smith,XXXXXXXXX,Consumer,PR,7130 Velvet Jetty,725
1538,Caguas,Puerto Rico,XXXXXXXXX,Mary,9294,Blackwell,XXXXXXXXX,Consumer,PR,9922 Misty Oak Inlet,725
1539,Caguas,Puerto Rico,XXXXXXXXX,David,3797,Gutierrez,XXXXXXXXX,Consumer,PR,8321 Little Stead,725
1540,Caguas,Puerto Rico,XXXXXXXXX,Johnny,11999,Smith,XXXXXXXXX,Consumer,PR,4729 Quiet Dale Limits,725
1541,Caguas,Puerto Rico,XXXXXXXXX,Debra,3715,Burnett,XXXXXXXXX,Consumer,PR,9889 Little Blossom Wood,725
1542,Caguas,Puerto Rico,XXXXXXXXX,Madison,2922,Russo,XXXXXXXXX,Consumer,PR,7449 Sleepy Edge,725
1543,Caguas,Puerto Rico,XXXXXXXXX,Madison,967,Smith,XXXXXXXXX,Consumer,PR,8688 Fallen Anchor Lookout,725
1544,Caguas,Puerto Rico,XXXXXXXXX,Mary,8481,Smith,XXXXXXXXX,Consumer,PR,9393 Honey Autoroute,725
1545,Caguas,Puerto Rico,XXXXXXXXX,Lawrence,8205,Cummings,XXXXXXXXX,Consumer,PR,6716 Wishing Pioneer Thicket,725
1546,Caguas,Puerto Rico,XXXXXXXXX,Jane,11380,Smith,XXXXXXXXX,Consumer,PR,9299 Heather Deer Pathway,725
1547,Caguas,Puerto Rico,XXXXXXXXX,Mary,12052,Burke,XXXXXXXXX,Consumer,PR,3019 Old Mews,725
1548,Caguas,Puerto Rico,XXXXXXXXX,Heather,3915,Smith,XXXXXXXXX,Consumer,PR,7370 Sunny Mountain,725
1549,Caguas,Puerto Rico,XXXXXXXXX,Emily,8051,Hutchinson,XXXXXXXXX,Consumer,PR,1467 Wishing Anchor Centre,725
1550,Caguas,Puerto Rico,XXXXXXXXX,Mary,3249,Mcgrath,XXXXXXXXX,Consumer,PR,4113 Merry Barn Expressway,725
1551,Caguas,Puerto Rico,XXXXXXXXX,Emma,7894,Moore,XXXXXXXXX,Consumer,PR,9666 Middle Oak Bank,725
1552,Caguas,Puerto Rico,XXXXXXXXX,Mary,9197,Sutton,XXXXXXXXX,Consumer,PR,5224 Sleepy Townline,725
1553,Caguas,Puerto Rico,XXXXXXXXX,Daniel,5855,Young,XXXXXXXXX,Consumer,PR,5482 Amber Park,725
1554,Caguas,Puerto Rico,XXXXXXXXX,Dorothy,4611,Smith,XXXXXXXXX,Consumer,PR,3926 Stony Gardens,725
1555,Caguas,Puerto Rico,XXXXXXXXX,Betty,1657,Phillips,XXXXXXXXX,Consumer,PR,1475 Red Berry Village,725
1556,Caguas,Puerto Rico,XXXXXXXXX,Mary,9202,Skinner,XXXXXXXXX,Consumer,PR,4563 Silver Rabbit Island,725
1557,Caguas,Puerto Rico,XXXXXXXXX,Mary,9368,Cabrera,XXXXXXXXX,Consumer,PR,7464 Quaking Stead,725
1558,Vega Baja,Puerto Rico,XXXXXXXXX,Mary,712,Ayala,XXXXXXXXX,Consumer,PR,3033 Tawny Zephyr Cape,693
1559,Caguas,Puerto Rico,XXXXXXXXX,Mary,12279,Dunn,XXXXXXXXX,Consumer,PR,5860 Grand Limits,725
1560,Caguas,Puerto Rico,XXXXXXXXX,Denise,8520,Smith,XXXXXXXXX,Consumer,PR,2557 Gentle Treasure Extension,725
1561,Caguas,Puerto Rico,XXXXXXXXX,Mary,3373,Willis,XXXXXXXXX,Consumer,PR,9749 Red Barn Harbour,725
1562,San Juan,Puerto Rico,XXXXXXXXX,James,8587,Roy,XXXXXXXXX,Consumer,PR,2845 Misty Mountain Freeway,921
1563,San Juan,Puerto Rico,XXXXXXXXX,Judith,288,Smith,XXXXXXXXX,Consumer,PR,3257 Sleepy View Downs,921
1564,Caguas,Puerto Rico,XXXXXXXXX,Mary,8004,Smith,XXXXXXXXX,Consumer,PR,7780 Cozy Pond Court,725
1565,Caguas,Puerto Rico,XXXXXXXXX,Mary,1507,Smith,XXXXXXXXX,Consumer,PR,436 Noble Shadow Estates,725
1566,Caguas,Puerto Rico,XXXXXXXXX,Jessica,228,Clark,XXXXXXXXX,Consumer,PR,521 Fallen Lagoon Glade,725
1567,Caguas,Puerto Rico,XXXXXXXXX,Gregory,10753,Mitchell,XXXXXXXXX,Consumer,PR,8093 Green Leaf Vista,725
1568,Caguas,Puerto Rico,XXXXXXXXX,Mary,2368,Medina,XXXXXXXXX,Consumer,PR,952 Misty Brook Highlands,725
1569,Caguas,Puerto Rico,XXXXXXXXX,Mary,9484,Howell,XXXXXXXXX,Consumer,PR,3888 Rustic Line,725
1570,Caguas,Puerto Rico,XXXXXXXXX,James,7005,Carpenter,XXXXXXXXX,Consumer,PR,8307 Merry Pointe,725
1571,Caguas,Puerto Rico,XXXXXXXXX,Frances,9164,Estrada,XXXXXXXXX,Consumer,PR,3261 Little Meadow,725
1572,Caguas,Puerto Rico,XXXXXXXXX,Mary,10500,Smith,XXXXXXXXX,Consumer,PR,1800 Tawny Zephyr Terrace,725
1573,Caguas,Puerto Rico,XXXXXXXXX,Eric,3814,Salazar,XXXXXXXXX,Consumer,PR,2104 Green Landing,725
1574,Caguas,Puerto Rico,XXXXXXXXX,James,4346,Smith,XXXXXXXXX,Consumer,PR,2059 Cozy Field,725
1575,Caguas,Puerto Rico,XXXXXXXXX,Jack,2233,Duke,XXXXXXXXX,Consumer,PR,4352 Hazy Hickory Road,725
1576,Caguas,Puerto Rico,XXXXXXXXX,Helen,7045,Smith,XXXXXXXXX,Consumer,PR,9539 Velvet Trace,725
1577,Caguas,Puerto Rico,XXXXXXXXX,Mary,7330,Smith,XXXXXXXXX,Consumer,PR,4712 Quiet Sky Close,725
1578,Caguas,Puerto Rico,XXXXXXXXX,Catherine,2136,Turner,XXXXXXXXX,Consumer,PR,1116 Hazy Path,725
1579,Caguas,Puerto Rico,XXXXXXXXX,Mary,12333,Thomas,XXXXXXXXX,Consumer,PR,4849 Foggy Zephyr Cape,725
1580,Caguas,Puerto Rico,XXXXXXXXX,Sharon,2062,Smith,XXXXXXXXX,Consumer,PR,5645 Sunny Spring Gate,725
1581,Caguas,Puerto Rico,XXXXXXXXX,Mary,2518,Smith,XXXXXXXXX,Consumer,PR,826 Tawny Embers Expressway,725
1582,Caguas,Puerto Rico,XXXXXXXXX,Mary,7007,Mckinney,XXXXXXXXX,Consumer,PR,8560 Rustic Pond Promenade,725
1583,Caguas,Puerto Rico,XXXXXXXXX,Alexander,11743,Smith,XXXXXXXXX,Consumer,PR,5892 Emerald Shadow Boulevard,725
1584,Caguas,Puerto Rico,XXXXXXXXX,Ann,5001,Waller,XXXXXXXXX,Consumer,PR,7620 Thunder Gate,725
1585,Caguas,Puerto Rico,XXXXXXXXX,Wayne,6162,Hood,XXXXXXXXX,Consumer,PR,7763 Emerald Route,725
1586,Caguas,Puerto Rico,XXXXXXXXX,Mary,4045,Neal,XXXXXXXXX,Consumer,PR,8613 Merry Lagoon Freeway,725
1587,Caguas,Puerto Rico,XXXXXXXXX,Mary,11197,Conrad,XXXXXXXXX,Consumer,PR,2104 Burning Mount,725
1588,Caguas,Puerto Rico,XXXXXXXXX,Nancy,10610,Bryant,XXXXXXXXX,Corporate,PR,1133 Cozy Embers Plaza,725
1589,Caguas,Puerto Rico,XXXXXXXXX,Mary,10046,Smith,XXXXXXXXX,Corporate,PR,"8407 Colonial Cloud Mall ",725
1590,Caguas,Puerto Rico,XXXXXXXXX,Octavia,13443,Davis,XXXXXXXXX,Corporate,PR,595 Sunny Line,725
1591,Caguas,Puerto Rico,XXXXXXXXX,Willie,3636,Smith,XXXXXXXXX,Corporate,PR,7588 High Way,725
1592,Caguas,Puerto Rico,XXXXXXXXX,Jane,1001,Thomas,XXXXXXXXX,Corporate,PR,8428 Blue Prairie Farm,725
1593,Caguas,Puerto Rico,XXXXXXXXX,Susan,5082,Smith,XXXXXXXXX,Corporate,PR,5193 Jagged Island Place,725
1594,Caguas,Puerto Rico,XXXXXXXXX,James,934,Santiago,XXXXXXXXX,Corporate,PR,6997 Middle Acres,725
1595,Caguas,Puerto Rico,XXXXXXXXX,Albert,10735,Valdez,XXXXXXXXX,Corporate,PR,5958 Emerald Nook,725
1596,Caguas,Puerto Rico,XXXXXXXXX,Mary,6346,Cooley,XXXXXXXXX,Corporate,PR,9986 Lost Ridge,725
1597,Caguas,Puerto Rico,XXXXXXXXX,Jeremy,12128,Smith,XXXXXXXXX,Corporate,PR,3393 Tawny Extension,725
1598,Caguas,Puerto Rico,XXXXXXXXX,Cathleen,14745,Jensen,XXXXXXXXX,Corporate,PR,4900 Colonial Beacon Village,725
1599,Caguas,Puerto Rico,XXXXXXXXX,Mary,11507,Stafford,XXXXXXXXX,Corporate,PR,2789 Honey Cove,725
1600,Caguas,Puerto Rico,XXXXXXXXX,Mary,11365,Wang,XXXXXXXXX,Corporate,PR,805 Colonial Prairie Turnabout,725
1601,Caguas,Puerto Rico,XXXXXXXXX,George,2860,Smith,XXXXXXXXX,Corporate,PR,8609 Grand Harbour,725
1602,Caguas,Puerto Rico,XXXXXXXXX,Jack,614,Benson,XXXXXXXXX,Corporate,PR,9181 Colonial Bear Lookout,725
1603,Caguas,Puerto Rico,XXXXXXXXX,David,3433,James,XXXXXXXXX,Corporate,PR,4560 Hidden Ridge,725
1604,Caguas,Puerto Rico,XXXXXXXXX,Mary,8502,Eaton,XXXXXXXXX,Corporate,PR,6132 Wishing Island Avenue,725
1605,Caguas,Puerto Rico,XXXXXXXXX,Martha,9210,Daniels,XXXXXXXXX,Corporate,PR,4851 Green Rise,725
1606,Caguas,Puerto Rico,XXXXXXXXX,Sacha,13575,Barnes,XXXXXXXXX,Corporate,PR,7601 Pleasant Barn Run,725
1607,Caguas,Puerto Rico,XXXXXXXXX,Cynthia,4744,Rodriguez,XXXXXXXXX,Corporate,PR,5731 Golden Cider Pike,725
1608,Caguas,Puerto Rico,XXXXXXXXX,Barbara,6735,Martin,XXXXXXXXX,Corporate,PR,8813 Cozy Gate Hill,725
1609,Bronx,EE. UU.,XXXXXXXXX,Megan,6524,Brown,XXXXXXXXX,Consumer,NY,1595 Velvet Gate Island,10458
1610,Detroit,EE. UU.,XXXXXXXXX,Mary,5209,Smith,XXXXXXXXX,Consumer,MI,2125 Gentle Cove,48205
1611,Princeton,EE. UU.,XXXXXXXXX,Patricia,5518,Smith,XXXXXXXXX,Consumer,NJ,5717 Quiet Dell,8540
1612,Chandler,EE. UU.,XXXXXXXXX,Jeffrey,9955,Lara,XXXXXXXXX,Consumer,AZ,7381 Cozy Horse Path,85225
1613,Los Angeles,EE. UU.,XXXXXXXXX,Mary,10672,Smith,XXXXXXXXX,Consumer,CA,1497 Little Walk,90043
1614,El Cajon,EE. UU.,XXXXXXXXX,William,2129,Charles,XXXXXXXXX,Consumer,CA,6581 Lazy Forest Centre,92021
1615,Saint Paul,EE. UU.,XXXXXXXXX,Russell,1450,Cameron,XXXXXXXXX,Consumer,MN,2797 Golden Ramp,55106
1616,Hilliard,EE. UU.,XXXXXXXXX,Kathy,2289,Smith,XXXXXXXXX,Consumer,OH,9235 Red Crossing,43026
1617,Orange Park,EE. UU.,XXXXXXXXX,Sandra,9555,Smith,XXXXXXXXX,Consumer,FL,5995 Hazy Avenue,32073
1618,New York,EE. UU.,XXXXXXXXX,Joshua,323,Smith,XXXXXXXXX,Consumer,NY,"3758 Sunny Mall ",10025
1619,Hyattsville,EE. UU.,XXXXXXXXX,Mary,3046,Newman,XXXXXXXXX,Consumer,MD,5578 Hazy River End,20783
1620,Tustin,EE. UU.,XXXXXXXXX,Bobby,10307,Miller,XXXXXXXXX,Consumer,CA,6324 Jagged Orchard,92780
1621,Chicago,EE. UU.,XXXXXXXXX,Willie,2630,Jones,XXXXXXXXX,Consumer,IL,9889 Blue Treasure Circuit,60625
1622,Tonawanda,EE. UU.,XXXXXXXXX,Stephen,5268,Blair,XXXXXXXXX,Consumer,NY,6317 Stony Fawn Glade,14150
1623,Amarillo,EE. UU.,XXXXXXXXX,Mary,8802,Donovan,XXXXXXXXX,Consumer,TX,8666 Hidden Robin Farms,79109
1624,Bismarck,EE. UU.,XXXXXXXXX,Danielle,3544,Smith,XXXXXXXXX,Consumer,ND,109 Hazy Heath,58501
1625,Decatur,EE. UU.,XXXXXXXXX,Phillip,6011,Smith,XXXXXXXXX,Consumer,GA,8018 Cozy Deer Port,30032
1626,San Pablo,EE. UU.,XXXXXXXXX,Diane,9662,Smith,XXXXXXXXX,Consumer,CA,2803 Hidden Willow Estates,94806
1627,Hialeah,EE. UU.,XXXXXXXXX,Mary,3370,Reyes,XXXXXXXXX,Consumer,FL,5723 Cinder Loop,33016
1628,Anaheim,EE. UU.,XXXXXXXXX,Mary,12245,Smith,XXXXXXXXX,Consumer,CA,4600 Fallen Range,92804
1629,Orlando,EE. UU.,XXXXXXXXX,Mary,1562,Dickerson,XXXXXXXXX,Consumer,FL,2499 Heather Highlands,32808
1630,Brooklyn,EE. UU.,XXXXXXXXX,David,1508,Lyons,XXXXXXXXX,Consumer,NY,3495 Wishing Landing,11220
1631,San Antonio,EE. UU.,XXXXXXXXX,Margaret,7523,Villa,XXXXXXXXX,Consumer,TX,4691 Broad Arbor,78228
1632,Philadelphia,EE. UU.,XXXXXXXXX,Jacqueline,5671,Lam,XXXXXXXXX,Consumer,PA,1507 Hazy Elk Path,19120
1633,Long Beach,EE. UU.,XXXXXXXXX,Christopher,7748,Smith,XXXXXXXXX,Consumer,CA,5737 Honey Panda Trail,90804
1634,Simi Valley,EE. UU.,XXXXXXXXX,Julia,4794,Mosley,XXXXXXXXX,Consumer,CA,7832 Wishing Court,93063
1635,Douglasville,EE. UU.,XXXXXXXXX,Jacqueline,971,Krueger,XXXXXXXXX,Consumer,GA,437 Cozy Log Range,30135
1636,Catonsville,EE. UU.,XXXXXXXXX,Kenneth,3420,Price,XXXXXXXXX,Consumer,MD,7740 Emerald Shadow Swale,21228
1637,Henderson,EE. UU.,XXXXXXXXX,Jane,2742,Warren,XXXXXXXXX,Consumer,NV,1333 Merry Townline,89015
1638,Lompoc,EE. UU.,XXXXXXXXX,Elizabeth,7803,Smith,XXXXXXXXX,Consumer,CA,1513 Sunny Plaza,93436
1639,North Las Vegas,EE. UU.,XXXXXXXXX,Jane,3939,Kim,XXXXXXXXX,Consumer,NV,5387 Amber Campus,89030
1640,Cumberland,EE. UU.,XXXXXXXXX,Nathan,8118,Blair,XXXXXXXXX,Consumer,MD,2934 Merry Impasse,21502
1641,Jonesboro,EE. UU.,XXXXXXXXX,Scott,4561,Stone,XXXXXXXXX,Consumer,AR,5138 Quiet Via,72401
1642,Lakewood,EE. UU.,XXXXXXXXX,Judith,12218,Smith,XXXXXXXXX,Consumer,OH,1825 Quiet By-pass,44107
1643,Opa Locka,EE. UU.,XXXXXXXXX,Mary,3146,Murphy,XXXXXXXXX,Consumer,FL,3913 Old Link,33055
1644,Elgin,EE. UU.,XXXXXXXXX,Thomas,9005,Martin,XXXXXXXXX,Consumer,IL,1966 Broad Run,60120
1645,College Station,EE. UU.,XXXXXXXXX,Donna,775,Bautista,XXXXXXXXX,Consumer,TX,9317 Emerald Route,77840
1646,Hamtramck,EE. UU.,XXXXXXXXX,Jonathan,8860,Rocha,XXXXXXXXX,Consumer,MI,5283 Golden Edge,48212
1647,Round Rock,EE. UU.,XXXXXXXXX,Mary,6948,Smith,XXXXXXXXX,Consumer,TX,3601 Hazy Blossom Farm,78664
1648,Mesquite,EE. UU.,XXXXXXXXX,Wayne,2497,Hardy,XXXXXXXXX,Consumer,TX,4132 Broad Gate Lane,75150
1649,Broken Arrow,EE. UU.,XXXXXXXXX,Jonathan,137,Perkins,XXXXXXXXX,Consumer,OK,182 Bright Embers Cove,74012
1650,Milpitas,EE. UU.,XXXXXXXXX,Kathleen,2716,Wilkinson,XXXXXXXXX,Consumer,CA,1230 Crystal Lookout,95035
1651,Memphis,EE. UU.,XXXXXXXXX,Shawn,3226,Schmidt,XXXXXXXXX,Consumer,TN,5328 Lazy Landing,38118
1652,Lombard,EE. UU.,XXXXXXXXX,Jose,173,Smith,XXXXXXXXX,Consumer,IL,3493 High Apple Walk,60148
1653,Brooklyn,EE. UU.,XXXXXXXXX,Nicole,10869,Gallegos,XXXXXXXXX,Consumer,NY,5759 Little Timber By-pass,11220
1654,Webster,EE. UU.,XXXXXXXXX,Lauren,2495,Lutz,XXXXXXXXX,Consumer,NY,6608 Bright Creek Limits,14580
1655,Pawtucket,EE. UU.,XXXXXXXXX,Mildred,4064,Smith,XXXXXXXXX,Consumer,RI,733 Tawny Nectar Link,2860
1656,Memphis,EE. UU.,XXXXXXXXX,Frances,3788,Smith,XXXXXXXXX,Consumer,TN,1116 Silent Crest,38128
1657,Redmond,EE. UU.,XXXXXXXXX,Diana,10560,Owens,XXXXXXXXX,Consumer,WA,7923 Rustic Elk Heights,98052
1658,Cypress,EE. UU.,XXXXXXXXX,Mary,2387,Smith,XXXXXXXXX,Consumer,CA,2071 Shady Wagon  Park,90630
1659,New York,EE. UU.,XXXXXXXXX,Ruth,336,Armstrong,XXXXXXXXX,Consumer,NY,6146 Dewy Jetty,10029
1660,Findlay,EE. UU.,XXXXXXXXX,Mary,6936,Smith,XXXXXXXXX,Consumer,OH,8368 Golden Alley,45840
1661,Bend,EE. UU.,XXXXXXXXX,David,5839,Williams,XXXXXXXXX,Consumer,OR,1449 High Carrefour,97701
1662,La Habra,EE. UU.,XXXXXXXXX,John,6366,Stout,XXXXXXXXX,Consumer,CA,1286 Sunny Link,90631
1663,Albany,EE. UU.,XXXXXXXXX,Mary,7052,Faulkner,XXXXXXXXX,Consumer,OR,1475 Red Creek Stead,97321
1664,San Diego,EE. UU.,XXXXXXXXX,Nancy,6776,Mills,XXXXXXXXX,Consumer,CA,5365 Rocky Panda Vista,92105
1665,West Covina,EE. UU.,XXXXXXXXX,Jeffrey,10385,Smith,XXXXXXXXX,Consumer,CA,5319 Fallen Wagon  Pike,91790
1666,Jersey City,EE. UU.,XXXXXXXXX,Ryan,4648,Daniel,XXXXXXXXX,Consumer,NJ,9493 Harvest Prairie Corner,7305
1667,Laguna Hills,EE. UU.,XXXXXXXXX,Mary,7288,Lamb,XXXXXXXXX,Consumer,CA,5864 Crystal Cloud Bend,92653
1668,Buffalo,EE. UU.,XXXXXXXXX,Johnny,5048,Smith,XXXXXXXXX,Consumer,NY,3367 Merry Mews,14215
1669,Los Angeles,EE. UU.,XXXXXXXXX,Daniel,8638,Wood,XXXXXXXXX,Consumer,CA,6199 Blue Highway,90057
1670,Portland,EE. UU.,XXXXXXXXX,Mary,11658,Wilson,XXXXXXXXX,Consumer,OR,2049 Silver Byway,97223
1671,Panorama City,EE. UU.,XXXXXXXXX,Mary,4164,Smith,XXXXXXXXX,Consumer,CA,9767 Merry Manor,91402
1672,Baltimore,EE. UU.,XXXXXXXXX,Mary,7945,Smith,XXXXXXXXX,Consumer,MD,9832 Bright Pioneer Lane,21215
